lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;c_0001;v_3;Einverst_Bedingungen;v_132_alter;v_133_Geschlecht;dupl1_svo1;dupl1_svo2;dupl1_svo3;dupl1_svo4;dupl1_svo5;dupl1_svo6;svo7;svo8;svo9;svo10;svo11;svo12;svo13;svo14;svo15;svo16;svo17;svo18;svo19;svo20;svo21;svo22;svo23;svo24;v_130_Instrukt_SVO;v_131_instrukt_SVO;v_57_ase_item_1;v_59_ASE_1_A;v_60_ASE_1_B;v_136_ase_Item_2;v_137_Item_2_A;v_138_Item_2_B;v_139_ase_Item_3;v_140_item3A;v_141_item3_b;v_142_ase_item4;v_143_ase_Item4A;v_144_ase_item4B;v_145_ase_item5;v_146_ase_item5A;v_147_ase_item5B;v_148_ase_item6;v_149_ase_item6A;v_150_ase_item6B;v_151_ase_item7;v_152_ase_item7A;v_153_ase_item7B;v_154_ase_item8;v_155_ase_item8A;v_156_ase_item8B;v_157_ase_item9;v_158_ase_item9A;v_159_ase_item9B;v_160_ase_item10;v_161_ase_item10A;v_162_ase_item10B;v_163_ase_item11;v_164_ase_item11A;v_165_ase_item11B;v_166_ase_item12;v_167_ase_item12A;v_168_ase_item12B;v_169_ase_item13;v_170_ase_item13A;v_171_ase_item13B;v_172_ase_item14;v_173_ase_item14A;v_174_ase_item14B;v_175_ase_item15;v_176_ase_item15A;v_177_ase_item15B;v_178_ase_item16;v_179_ase_item16A;v_180_ase_item16B;v_181_ase_item17;v_182_ase_item17A;v_183_ase_item17B;v_184_ase_item18;v_185_ase_item18A;v_186_ase_item18B;v_187_ase_item19;v_188_ase_item19A;v_189_ase_item19B;v_190_ase_item20;v_191_ase_item20A;v_192_ase_item20B;v_193_ase_item21;v_194_ase_item21A;v_195_ase_item21B;v_196_ase_item22;v_197_ase_iteam22A;v_198_ase_item22B;v_199_ase_item23;v_200_ase_item23A;v_201_ase_item23B;v_202_ase_item24;v_203_ase_item24A;v_204_ase_item24B;v_11;v_8;device_type;participant_browser;participant_browser_version;participant_os;participant_device;participant_brand;participant_model;participant_isbot;participant_continent;participant_country;participant_region;participant_city;participant_latitude;participant_longitude;quota;quota_assignment;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts3775073;rts3775076;rts3775078;rts3784671;rts3799655;rts3813907;rts3813922;rts3818110;rts3819678;rts3842819;rts3842822;rts3842825;rts3842828;rts3842830;rts3842832;rts3842833;rts3842835;rts3842837;rts3842838;rts3842840;rts3842842;rts3842857;rts3842859;rts3842861;rts3842862;rts3842864;rts3842866;rts3842870;rts3842872;rts3842874;rts3842875;rts3842877;rts3842879;rts3842880;rts3842882;rts3842884;rts3842886;rts3842888;rts3842890;rts3842891;rts3842893;rts3842895;rts3842900;rts3842902;rts3842904;rts3842905;rts3842907;rts3842909;rts3842910;rts3842912;rts3842914;rts3842915;rts3842917;rts3842919;rts3842920;rts3842922;rts3842924;rts3842925;rts3842927;rts3842929;rts3842932;rts3842934;rts3842936;rts3842937;rts3842939;rts3842941;rts3842942;rts3842944;rts3842946;rts3842947;rts3842949;rts3842951;rts3842955;rts3842957;rts3842959;rts3842966;rts3842968;rts3842970;rnd_pg_3821863_1;rnd_pg_3821863_2;rnd_pg_3821863_3;rnd_pg_3821863_4;rnd_pg_3821863_5;rnd_pg_3821863_6;rnd_pg_3821863_7;rnd_pg_3821863_8;rnd_pg_3821863_9;rnd_pg_3821863_10;rnd_pg_3821863_11;rnd_pg_3821863_12;rnd_pg_3821863_13;rnd_pg_3821863_14;rnd_pg_3821863_15;rnd_pg_3821863_16;rnd_pg_3821863_17;rnd_pg_3821863_18;rnd_pg_3821863_19;rnd_pg_3821863_20;rnd_pg_3821863_21;rnd_pg_3821863_22;rnd_pg_3821863_23;rnd_pg_3821863_24
331;0;0;31;3775080;-77;503;2;1;1;32;1;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;3;-77;4;3;-77;4;3;-77;3;2;-77;2;2;-77;1;3;-77;3;1;2;-77;3;-77;4;2;-77;1;2;-77;1;3;-77;4;4;3;-77;1;1;-77;1;2;-77;3;-77;4;1;2;-77;3;-77;4;2;-77;1;4;3;-77;1;1;-77;3;-77;4;1;2;-77;3;-77;4;4;3;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842937,3842938,3842939,3842940,3842870,3842871,3842873,3842874,3842880,3842881,3842883,3842884,3842920,3842921,3842923,3842924,3842891,3842892,3842893,3842894,3842886,3842887,3842889,3842890,3799655,3813906,3813921,3813922,3842828,3842829,3842831,3842832,3842900,3842901,3842902,3842903,3842910,3842911,3842913,3842914,3842955,3842956,3842958,3842959,3842932,3842933,3842934,3842935,3842857,3842858,3842860,3842861,3842819,3842821,3842824,3842825,3842942,3842943,3842945,3842946,3842875,3842876,3842878,3842879,3842833,3842834,3842836,3842837,3842925,3842926,3842928,3842929,3842862,3842863,3842864,3842865,3842966,3842967,3842968,3842969,3842947,3842948,3842949,3842950,3842838,3842838,3842839,3842841,3842842,3842905,3842906,3842907,3842908,3842915,3842916,3842917,3842918,3775078,3775080;0;0;0;-77;-77;8763740e28dbe0aa6df583f630adee9d;1;0;1575397116;03.12.2019 18:18;03.12.2019 18:26;0000-00-00 00:00:00;16;0;503;171;337;0;340;249;25;405;0;409;347;0;355;433;0;439;476;0;482;396;0;401;452;455;0;279;0;286;425;0;428;292;0;298;325;0;331;314;320;0;359;365;0;487;490;0;370;0;374;494;497;0;304;0;308;444;0;448;388;392;0;258;272;0;413;0;416;468;472;0;379;0;383;460;464;0;3842937;3842870;3842880;3842920;3842891;3842886;3799655;3842828;3842900;3842910;3842955;3842932;3842857;3842819;3842942;3842875;3842833;3842925;3842862;3842966;3842947;3842838;3842905;3842915
332;0;0;31;3775080;-77;651;2;1;1;51;1;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;-77;2;3;-77;3;4;4;-77;2;-77;2;4;3;-77;3;-77;3;2;-77;1;1;2;-77;4;4;-77;4;4;-77;2;-77;2;1;1;-77;1;1;-77;3;-77;3;2;-77;2;2;-77;1;2;-77;2;3;-77;3;1;2;-77;3;-77;3;2;-77;2;2;-77;2;3;-77;3;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842819,3842821,3842824,3842825,3842966,3842967,3842969,3842970,3799655,3813906,3813921,3813922,3842857,3842858,3842860,3842861,3842920,3842921,3842923,3842924,3842925,3842926,3842928,3842929,3842862,3842863,3842865,3842866,3842870,3842871,3842872,3842873,3842891,3842892,3842893,3842894,3842937,3842938,3842940,3842941,3842833,3842834,3842836,3842837,3842886,3842887,3842889,3842890,3842880,3842881,3842882,3842883,3842915,3842916,3842918,3842919,3842932,3842933,3842934,3842935,3842947,3842948,3842950,3842951,3842875,3842876,3842877,3842878,3842900,3842901,3842902,3842903,3842905,3842906,3842908,3842909,3842828,3842829,3842830,3842831,3842838,3842839,3842840,3842841,3842955,3842956,3842958,3842959,3842910,3842911,3842913,3842914,3842942,3842943,3842945,3842946,3775078,3775080;1;0;0;-77;-77;32d915c577ec91c9b9fd33cff1bdf318;1;0;1575407435;03.12.2019 21:10;03.12.2019 21:21;0000-00-00 00:00:00;13;0;651;247;423;0;430;375;19;388;0;399;607;610;0;512;0;523;614;619;0;436;0;440;470;0;474;482;485;0;579;583;0;537;542;0;527;0;533;492;496;0;587;591;0;596;0;602;632;0;637;547;0;556;447;0;451;456;0;463;562;565;0;502;0;505;641;0;646;570;0;574;623;0;628;410;0;415;3842819;3842966;3799655;3842857;3842920;3842925;3842862;3842870;3842891;3842937;3842833;3842886;3842880;3842915;3842932;3842947;3842875;3842900;3842905;3842828;3842838;3842955;3842910;3842942
333;0;0;31;3775080;-77;319;1;1;1;22;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;1;1;4;4;-77;2;-77;2;2;-77;2;3;-77;3;2;-77;2;2;-77;2;3;-77;4;2;-77;2;2;-77;2;3;-77;3;2;-77;1;1;2;-77;3;-77;3;3;-77;4;4;3;-77;2;-77;1;3;-77;4;4;3;-77;4;3;-77;4;4;-77;4;3;-77;2;-77;1;4;4;-77;2;-77;2;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842838,3842839,3842841,3842842,3799655,3813906,3813907,3813921,3842862,3842863,3842865,3842866,3842920,3842921,3842923,3842924,3842955,3842956,3842957,3842957,3842957,3842958,3842833,3842834,3842836,3842837,3842857,3842858,3842860,3842861,3842891,3842892,3842893,3842894,3842828,3842829,3842831,3842832,3842910,3842911,3842912,3842913,3842819,3842821,3842824,3842825,3842905,3842906,3842908,3842909,3842915,3842916,3842918,3842919,3842886,3842887,3842889,3842890,3842942,3842943,3842944,3842945,3842947,3842948,3842950,3842951,3842932,3842933,3842934,3842935,3842925,3842926,3842927,3842928,3842937,3842938,3842939,3842940,3842875,3842876,3842878,3842879,3842966,3842967,3842969,3842970,3842900,3842901,3842903,3842904,3842870,3842871,3842873,3842874,3842880,3842881,3842883,3842884,3775078,3775080;0;1;0;-77;-77;d8769700d202f20459dd9afc7fdef107;1;0;1575449113;04.12.2019 08:45;04.12.2019 08:50;0000-00-00 00:00:00;5;0;319;79;141;144;0;122;12;218;0;223;203;0;207;177;0;185;127;0;136;190;0;192;149;0;152;303;0;306;283;0;286;310;0;314;241;0;244;196;199;0;296;0;299;226;0;230;210;214;0;234;0;237;159;0;162;269;272;0;262;265;0;276;280;0;247;251;0;255;0;259;167;172;0;289;0;292;3842838;3799655;3842862;3842920;3842955;3842833;3842857;3842891;3842828;3842910;3842819;3842905;3842915;3842886;3842942;3842947;3842932;3842925;3842937;3842875;3842966;3842900;3842870;3842880
334;0;0;31;3775080;-77;200;2;1;1;11;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;-77;4;4;-77;4;4;-77;2;-77;2;2;-77;2;2;-77;2;2;-77;2;4;4;-77;2;-77;2;2;-77;2;2;-77;2;2;-77;2;2;-77;2;4;4;-77;4;4;-77;4;4;-77;2;-77;2;2;-77;2;2;-77;2;4;4;-77;4;4;-77;4;4;-77;2;-77;2;2;-77;2;2;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842920,3842921,3842923,3842924,3842870,3842870,3842870,3842871,3842872,3842873,3842955,3842956,3842958,3842959,3842875,3842876,3842878,3842879,3842966,3842967,3842969,3842970,3842942,3842943,3842944,3842945,3842828,3842829,3842830,3842831,3799655,3813906,3813907,3813921,3842905,3842906,3842907,3842908,3842857,3842858,3842860,3842861,3842947,3842948,3842949,3842950,3842862,3842863,3842865,3842866,3842838,3842839,3842841,3842842,3842880,3842881,3842883,3842884,3842900,3842901,3842903,3842904,3842833,3842834,3842836,3842837,3842891,3842892,3842894,3842895,3842925,3842926,3842928,3842929,3842910,3842911,3842912,3842913,3842819,3842821,3842822,3842824,3842937,3842938,3842939,3842940,3842915,3842916,3842917,3842918,3842886,3842887,3842889,3842890,3842932,3842933,3842935,3842936,3775078,3775080;1;0;0;-77;-77;f2ebfa5f46825764d13cc6661bd53345;1;0;1575452724;04.12.2019 09:45;04.12.2019 09:48;0000-00-00 00:00:00;6;0;200;55;111;114;0;60;12;170;172;0;104;108;0;153;0;154;138;0;140;121;0;124;133;0;135;71;73;0;82;0;86;143;0;145;185;0;188;156;0;159;147;0;149;116;119;0;165;168;0;180;182;0;63;0;65;161;0;164;192;0;194;175;178;0;96;99;0;128;130;0;76;0;79;90;0;93;3842920;3842870;3842955;3842875;3842966;3842942;3842828;3799655;3842905;3842857;3842947;3842862;3842838;3842880;3842900;3842833;3842891;3842925;3842910;3842819;3842937;3842915;3842886;3842932
335;0;0;31;3775080;-77;510;1;1;1;22;1;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;1;2;1;2;1;1;-77;2;-77;2;4;4;-77;2;-77;2;4;4;-77;2;-77;2;1;2;-77;3;-77;3;3;-77;3;1;1;-77;2;-77;2;4;4;-77;2;-77;2;3;-77;3;3;-77;3;1;2;-77;2;-77;2;2;-77;2;3;-77;4;2;-77;2;2;-77;1;1;2;-77;1;1;-77;1;1;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842937,3842938,3842940,3842941,3842966,3842967,3842968,3842969,3842920,3842921,3842923,3842924,3842942,3842943,3842945,3842946,3799655,3813906,3813907,3813921,3842875,3842876,3842878,3842879,3842819,3842821,3842824,3842825,3842833,3842834,3842836,3842837,3842880,3842881,3842882,3842883,3842828,3842829,3842830,3842831,3842915,3842916,3842917,3842918,3842947,3842948,3842949,3842950,3842862,3842863,3842864,3842865,3842900,3842901,3842903,3842904,3842925,3842926,3842928,3842929,3842905,3842906,3842908,3842909,3842932,3842933,3842935,3842936,3842857,3842858,3842860,3842861,3842886,3842887,3842889,3842890,3842890,3842890,3842955,3842956,3842957,3842958,3842870,3842871,3842873,3842874,3842838,3842839,3842840,3842841,3842891,3842892,3842893,3842894,3842910,3842911,3842913,3842914,3775078,3775080;0;1;0;-77;-77;95d2ed7ab19a314783fe9b2956ad67f5;1;0;1575454397;04.12.2019 10:13;04.12.2019 10:21;0000-00-00 00:00:00;8;0;510;162;326;330;0;259;14;344;0;346;368;371;0;351;0;354;483;485;0;447;0;450;401;403;0;476;0;479;335;0;338;359;361;0;455;0;461;493;495;0;407;0;409;424;0;427;501;0;504;376;379;0;300;0;305;415;0;419;437;0;442;267;0;278;312;0;317;389;395;0;466;471;0;284;291;0;3842937;3842966;3842920;3842942;3799655;3842875;3842819;3842833;3842880;3842828;3842915;3842947;3842862;3842900;3842925;3842905;3842932;3842857;3842886;3842955;3842870;3842838;3842891;3842910
336;0;0;32;3775080;-77;-1;2;1;1;26;1;2;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;2;2;1;1;-77;1;1;-77;3;-77;3;1;1;-77;1;1;-77;4;4;-77;1;2;-77;2;-77;2;2;-77;2;4;4;-77;1;2;-77;3;-77;3;2;-77;2;2;-77;1;2;-77;1;3;-77;3;3;-77;3;4;3;-77;2;-77;1;2;-77;2;4;3;-77;2;-77;2;2;-77;2;2;-77;2;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842966,3842967,3842969,3842970,3842875,3842876,3842878,3842879,3842915,3842916,3842918,3842919,3842955,3842956,3842958,3842959,3842870,3842871,3842873,3842874,3842833,3842834,3842835,3842836,3842880,3842881,3842882,3842882,3842882,3842883,3842891,3842892,3842894,3842895,3842910,3842911,3842913,3842914,3842900,3842901,3842903,3842904,3842925,3842926,3842927,3842928,3842942,3842943,3842944,3842945,3799655,3813906,3813907,3813921,3842932,3842933,3842935,3842936,3842819,3842821,3842822,3842824,3842905,3842906,3842908,3842909,3842920,3842921,3842923,3842924,3842862,3842863,3842864,3842865,3842937,3842938,3842940,3842941,3842838,3842839,3842840,3842841,3842886,3842887,3842888,3842889,3842857,3842858,3842859,3842860,3842828,3842829,3842831,3842832,3842947,3842948,3842950,3842951,3775078,3775080;0;0;0;-77;-77;4f49f02a4a32efd1d46c938903ef7c08;1;0;1575456351;04.12.2019 10:45;04.12.2019 21:20;0000-00-00 00:00:00;11;0;38091;167;37957;37965;0;37797;19;37982;37989;0;38070;0;38074;37872;37878;0;38040;38048;0;38061;38065;0;38018;38022;0;37857;0;37865;37822;0;37828;37883;37892;0;38051;38056;0;37898;0;37902;37920;0;37926;37995;0;38000;37908;0;37914;37834;0;37840;38007;0;38011;37932;37940;0;37971;0;37976;38029;0;38033;37946;37951;0;38080;0;38084;37846;0;37852;37805;0;37815;3842966;3842875;3842915;3842955;3842870;3842833;3842880;3842891;3842910;3842900;3842925;3842942;3799655;3842932;3842819;3842905;3842920;3842862;3842937;3842838;3842886;3842857;3842828;3842947
337;0;0;31;3775080;-77;1261;1;1;1;49;1;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;2;0;0;1;1;-77;4;4;-77;2;-77;2;2;-77;2;3;-77;3;4;4;-77;4;3;-77;4;4;-77;4;4;-77;1;1;-77;2;-77;2;1;1;-77;4;4;-77;2;-77;1;2;-77;1;2;-77;1;1;1;-77;3;-77;3;4;4;-77;1;1;-77;2;-77;2;2;-77;2;3;-77;3;3;-77;3;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842880,3842881,3842882,3842883,3842905,3842906,3842908,3842909,3842910,3842911,3842913,3842914,3842915,3842916,3842918,3842919,3842955,3842956,3842958,3842959,3842920,3842921,3842922,3842923,3842891,3842892,3842893,3842894,3842838,3842839,3842841,3842842,3842947,3842948,3842950,3842951,3799655,3813906,3813907,3813921,3842966,3842967,3842969,3842970,3842886,3842887,3842889,3842890,3842828,3842829,3842831,3842832,3842857,3842858,3842859,3842860,3842900,3842901,3842902,3842903,3842833,3842834,3842836,3842837,3842925,3842926,3842928,3842929,3842875,3842876,3842877,3842878,3842942,3842943,3842945,3842946,3842862,3842863,3842864,3842865,3842937,3842938,3842939,3842940,3842819,3842821,3842822,3842824,3842870,3842871,3842872,3842873,3842932,3842933,3842934,3842935,3775078,3775080;0;0;0;-77;-77;a22e60574072f6d41da0512e3b738b0b;1;0;1575456798;04.12.2019 10:53;04.12.2019 11:14;0000-00-00 00:00:00;7;0;1261;326;961;973;0;589;16;1213;1221;0;1045;0;1062;1118;0;1122;900;0;914;1072;1092;0;1184;1191;0;1231;1238;0;1151;1159;0;612;641;0;1027;0;1036;847;859;0;1095;1108;0;652;0;670;687;0;701;725;0;742;806;823;0;1130;0;1137;1245;1253;0;1197;1205;0;1166;0;1177;928;0;941;767;0;790;988;0;1018;3842880;3842905;3842910;3842915;3842955;3842920;3842891;3842838;3842947;3799655;3842966;3842886;3842828;3842857;3842900;3842833;3842925;3842875;3842942;3842862;3842937;3842819;3842870;3842932
338;0;0;31;3775080;-77;543;1;1;1;19;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;1;1;2;-77;2;2;-77;2;4;3;-77;2;-77;2;4;3;-77;3;-77;3;4;4;-77;4;4;-77;4;4;-77;2;-77;2;4;4;-77;4;4;-77;1;1;-77;1;2;-77;1;2;-77;3;-77;4;2;-77;2;4;3;-77;4;4;-77;4;4;-77;3;-77;3;3;-77;3;4;4;-77;1;1;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3784671,3784671,3818110,3821863,3842966,3842967,3842968,3842968,3842968,3842969,3842905,3842906,3842907,3842908,3842942,3842943,3842945,3842946,3842891,3842892,3842893,3842894,3842838,3842839,3842840,3842841,3842886,3842887,3842888,3842889,3842925,3842926,3842927,3842928,3842937,3842938,3842939,3842940,3842915,3842916,3842918,3842919,3842862,3842863,3842864,3842865,3842819,3842821,3842824,3842825,3842910,3842911,3842912,3842913,3842932,3842933,3842934,3842935,3799655,3813906,3813921,3813922,3842920,3842921,3842923,3842924,3842955,3842956,3842957,3842958,3842900,3842901,3842902,3842903,3842875,3842876,3842877,3842878,3842870,3842871,3842872,3842873,3842828,3842829,3842830,3842831,3842880,3842881,3842883,3842884,3842833,3842834,3842836,3842837,3842857,3842858,3842860,3842861,3842947,3842948,3842950,3842951,3775078,3775080;1;1;0;-77;-77;0404214af8f72485817a9c19097765cc;1;0;1575457409;04.12.2019 11:03;04.12.2019 11:12;0000-00-00 00:00:00;9;0;543;253;433;0;440;288;17;406;0;410;490;494;0;507;0;510;354;361;0;515;0;529;397;401;0;483;486;0;476;479;0;497;0;502;366;370;0;343;346;0;467;471;0;316;326;0;413;417;0;389;0;393;446;0;450;374;378;0;421;426;0;381;384;0;331;0;336;532;0;536;454;457;0;294;307;0;3842966;3842905;3842942;3842891;3842838;3842886;3842925;3842937;3842915;3842862;3842819;3842910;3842932;3799655;3842920;3842955;3842900;3842875;3842870;3842828;3842880;3842833;3842857;3842947
339;0;0;31;3775080;-77;1882;2;1;1;24;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;1;2;1;1;0;2;1;1;-77;4;3;-77;4;4;-77;4;3;-77;2;-77;1;2;-77;2;4;3;-77;2;-77;2;4;4;-77;1;2;-77;3;-77;4;2;-77;2;3;-77;4;4;4;-77;2;-77;1;4;4;-77;3;-77;4;2;-77;1;3;-77;4;3;-77;4;3;-77;4;1;1;-77;4;3;-77;2;-77;2;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3784671,3784671,3818110,3821863,3842857,3842858,3842860,3842861,3842947,3842948,3842949,3842950,3842955,3842956,3842957,3842958,3842819,3842821,3842822,3842824,3842891,3842892,3842894,3842895,3842900,3842901,3842903,3842904,3842910,3842911,3842913,3842914,3842925,3842926,3842928,3842929,3842966,3842967,3842969,3842970,3842970,3842932,3842933,3842935,3842936,3842920,3842921,3842923,3842924,3842886,3842887,3842889,3842890,3842875,3842876,3842877,3842877,3842877,3842878,3842870,3842871,3842873,3842874,3842905,3842906,3842907,3842908,3842942,3842943,3842945,3842946,3842828,3842829,3842830,3842831,3842833,3842834,3842835,3842836,3842915,3842916,3842917,3842918,3842880,3842881,3842882,3842883,3842862,3842863,3842864,3842865,3842937,3842938,3842940,3842941,3799655,3813906,3813907,3813921,3842838,3842839,3842841,3842842,3775078,3775080;0;1;0;-77;-77;38c065be14a77f0000e1077a26c5ee52;1;0;1575464434;04.12.2019 13:00;04.12.2019 13:31;0000-00-00 00:00:00;116;0;1882;653;1873;1875;0;1084;558;1111;1112;0;1852;1852;0;1854;1855;0;1877;0;1878;1090;0;1095;1864;1866;0;1843;0;1844;1838;1840;0;1861;1863;0;1832;0;1834;1115;0;1116;1118;0;1122;1846;1848;0;1368;0;1370;1858;1859;0;1829;0;1831;1373;0;1374;1384;0;1824;1868;0;1871;1849;0;1850;1100;1104;0;1107;1109;0;1379;0;1383;3842857;3842947;3842955;3842819;3842891;3842900;3842910;3842925;3842966;3842932;3842920;3842886;3842875;3842870;3842905;3842942;3842828;3842833;3842915;3842880;3842862;3842937;3799655;3842838
340;0;0;31;3775080;-77;416;2;1;1;31;1;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;2;1;2;1;2;1;1;3;-77;4;1;2;-77;1;2;-77;4;3;-77;1;2;-77;3;-77;4;1;2;-77;4;4;-77;4;4;-77;4;3;-77;4;4;-77;1;2;-77;2;-77;1;2;-77;2;2;-77;1;1;1;-77;3;-77;3;2;-77;1;3;-77;3;1;2;-77;1;1;-77;1;1;-77;4;4;-77;4;4;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842925,3842926,3842928,3842929,3842857,3842858,3842860,3842861,3842932,3842933,3842935,3842936,3842900,3842901,3842903,3842904,3842937,3842938,3842939,3842940,3842819,3842821,3842822,3842824,3842955,3842956,3842957,3842958,3842886,3842887,3842888,3842889,3842833,3842834,3842835,3842836,3842838,3842839,3842840,3842841,3842942,3842942,3842942,3842943,3842944,3842945,3842880,3842881,3842882,3842883,3842828,3842829,3842830,3842831,3842920,3842921,3842923,3842924,3842947,3842948,3842949,3842950,3842870,3842871,3842872,3842873,3842905,3842906,3842908,3842909,3842862,3842863,3842864,3842865,3842891,3842892,3842893,3842894,3799655,3813906,3813921,3813922,3842966,3842967,3842968,3842969,3842875,3842876,3842877,3842878,3842910,3842911,3842913,3842914,3842915,3842916,3842917,3842918,3775078,3775080;1;1;0;-77;-77;8c8052044a1224d294b54b1a07f72da0;1;0;1575486931;04.12.2019 19:15;04.12.2019 19:22;0000-00-00 00:00:00;18;0;416;211;382;0;385;240;25;278;280;0;321;324;0;294;296;0;299;301;0;250;0;254;373;376;0;337;340;0;392;395;0;316;319;0;288;291;0;378;380;0;262;0;264;343;0;347;398;0;400;402;404;0;327;0;329;244;0;247;257;0;259;267;275;0;310;313;0;332;334;0;282;285;0;387;390;0;3842925;3842857;3842932;3842900;3842937;3842819;3842955;3842886;3842833;3842838;3842942;3842880;3842828;3842920;3842947;3842870;3842905;3842862;3842891;3799655;3842966;3842875;3842910;3842915
341;0;0;31;3775080;-77;1026;2;1;1;26;1;2;1;1;2;1;2;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;2;1;1;4;4;-77;1;1;-77;2;-77;2;1;1;-77;1;1;-77;3;-77;3;2;-77;1;3;-77;4;1;1;-77;2;-77;1;4;4;-77;4;4;-77;2;-77;1;4;4;-77;3;-77;4;4;4;-77;1;1;-77;4;4;-77;1;1;-77;1;1;-77;2;-77;1;4;4;-77;2;-77;1;4;4;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842937,3842938,3842939,3842940,3842915,3842916,3842917,3842918,3842966,3842967,3842968,3842969,3842932,3842933,3842934,3842935,3842880,3842881,3842883,3842884,3842955,3842956,3842958,3842959,3842886,3842887,3842888,3842889,3842910,3842911,3842913,3842914,3842828,3842829,3842831,3842832,3842875,3842876,3842877,3842878,3842862,3842863,3842865,3842866,3842833,3842834,3842835,3842836,3842947,3842948,3842949,3842950,3842925,3842926,3842927,3842928,3842905,3842906,3842907,3842908,3842857,3842858,3842860,3842861,3799655,3813906,3813907,3813921,3842838,3842839,3842840,3842841,3842942,3842943,3842945,3842946,3842870,3842871,3842873,3842874,3842900,3842901,3842903,3842904,3842920,3842921,3842922,3842923,3842891,3842892,3842893,3842894,3842819,3842821,3842822,3842824,3775078,3775080;1;0;0;-77;-77;5c501ff6d1b818147a506609b1162d41;1;0;1575510352;05.12.2019 01:45;05.12.2019 02:02;0000-00-00 00:00:00;29;0;1026;358;846;851;0;511;56;1013;1017;0;682;0;691;754;760;0;860;874;0;829;0;837;720;0;727;900;0;938;699;710;0;597;0;609;650;655;0;988;997;0;945;0;955;806;812;0;662;0;674;549;559;0;968;973;0;789;798;0;582;585;0;524;535;0;883;0;888;767;782;0;633;0;640;565;575;0;3842937;3842915;3842966;3842932;3842880;3842955;3842886;3842910;3842828;3842875;3842862;3842833;3842947;3842925;3842905;3842857;3799655;3842838;3842942;3842870;3842900;3842920;3842891;3842819
